AutoNumber,NUMBER OF INDIVID,CollectionNumber,TYPE,NoOfPlantVouchers,Family_ID,Genus_ID,Species_Author,Morphospecies,Local_Name,Local_Name_Comments,LocalInformantName,LocalUse,Collector,DNAcutsShape,DNAcutsDryWeight,DNAcutsNumber,SLA_from_disks,DBH,Determined by,Determination date,Locality_Code,X_coordinate,Y_coordinate,Point,Angle,Dist,MeasurementCorner,subplot_column,subplot_row,Theta,Note,BA,CutdownDate,RecordedBy,GrowthForm,HostTreeNumber,PlantVouchersFruits,PlantVouchersFlowers,PlantVouchersLeaves,VoucherFertile,TrunkHeight,CrownHeight,CrownWidth,MatureLeafTotalWeight,MatureLeafSampleWetWeight,MatureLeafSampleDryWeight,MatureLeafNumberOfFrames,WholeTreeMatureLeafArea,NumberOfMatureLeavesInFrames,MatureLeafSampleAreaBeforeHerbivory,MatureLeafSampleAreaAfterHerbivory,SLA_ex_frames,YoungLeafTotalWeight,YoungLeafSampleWetWeight,YoungLeafSampleDryWeight,WholeTreeYoungLeafArea,YoungLeafNumberOfFrames,NumberOfYoungLeavesInFrame,YoungLeafSampleAreaBeforeHerbivory,YoungLeafSampleAreaAfterHerbivory,WoodSampleFreshWeight,WoodSampleDryWeight,WoodSampleVolume,TimberBaitAwet_wt,TimberBaitAdry_wt,TimberBaitBwet_wt,TimberBaitBdry_wt,TimberBaitCwet_wt,TimberBaitCdry_wt,NumberOfAntTermiteVials,NumberOfSpiderVials,TreeCavities,deadminesCAT001,deadminesCAT002,deadminesCAT003,deadminesCAT004,deadminesCAT005,deadminesCAT006,deadminesCAT007,deadminesCAT008,deadminesCAT009,deadminesCAT010,GeneralTreeDescription,ButtressesHeight,StiltRootsHeight,SpinesOrThorns,OuterBarkTexture-smooth,OuterBarkTexture-rough,OuterBarkTexture-flaky,OuterBarkTexture-lenticels,fissures-vertical,fissures-horizontal,fissures-broad,fissures-narrow,bark-black,bark-darkbrown,bark-brown,bark-lightbrown,bark-orange,bark-yellow,bark-red,bark-pink,bark-white,bark-cream,bark-grey,bark-green,cambium-black,cambium-darkbrown,cambium-brown,cambium-lightbrown,cambium-orange,cambium-yellow,cambium-red,cambium-pink,cambium-white,cambium-cream,cambium-grey,cambium-green,wood-black,wood-darkbrown,wood-brown,wood-lightbrown,wood-orange,wood-yellow,wood-red,wood-pink,wood-white,wood-cream,wood-grey,wood-green,exudate-absent,exudate-white,exudate-cream,exudate-yellow,exudate-orange,exudate-red,exudate-black,exudate-colorless,FernStipePersistence,FernStipeArrangement,FernStipeLength,FernFrondLength,FernLongest PinnaeLength,UpperFrondSurfaceTexture,UpperFrondSurfaceColor,LowerFrondSurfaceTexture,LowerFrondSurfaceColor,RhizomeSurfaceTexture,RhizomeSurfaceColor,EpiFernHeightMin,EpiFernHeightMax,EpiFernOrientation,comments,DNA samples sequenced,%Carbon,%Nitrogen,LAE_2013_set,fertile,sterile,bark-OTHER,cambium-OTHER,wood-OTHER,exudate-OTHER,BRU,sterile_MIN,Genus,species,Plantnetcode,
24637,1,YS3F0316,S,3,88,528,4728,,kodilom,,Samuel,timber for house and shed construction; leaves are edible and used as cushions,"Weiblen, G. D.",,,,,13,K. Damas,8/16/2011,YF,,,B4,205,2.38,,,,,,,8/12/2010,Mary,tree,,FALSE,FALSE,FALSE,FALSE,4.7,5.39,3.58,4,18.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,presents,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,continuous,188,487,72,,,,silver,,,,,,Aspleniaceae Cythea sp.Petiole=21cm.,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Cyathea,contaminans,Cyathea_contaminans,_
24638,1,YS3F0317,S,3,88,528,4728,,kodilom,,Samuel,,"Weiblen, G. D.",,0.306,10,135.7507352941,12.4,G. Kaina,10/21/2015,YF,,,B4,210,2.9,,,,,,,8/12/2010,Mary,tree fern,,FALSE,FALSE,FALSE,FALSE,4,5.56,2.75,2.5,13.2,0,,,,,,,401.4,12,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,presents,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,whorled (6),240,5,72,,,,yellow,,,,,,Aspleniaceae Cythea sp.petiole =12cm,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Cyathea,contaminans,Cyathea_contaminans,_
24639,1,YS3F0318,S,,3,32,9437,,igot,,Samuel,construction material for small buildings; firewood,"Weiblen, G. D.",,0.31,10,133.9991129032,5.1,"Sosanika, G.",3/24/2011,YF,,,B4,270,3.15,,,,,,,8/7/2010,Mary,tree,,FALSE,FALSE,FALSE,FALSE,2.84,3.48,2,0.3,53.4,0,,,,,,133.9991149902,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,FALSE,FALSE,,,,,FALSE,,Saurauia,conferta,Saurauia_conferta,_
24640,1,YS3F0319,S,3,225,1308,5460,,mokum; mogum,,Samuel,"stems used in garden fencing, constuction of temporary shelters, and to build garden terraces; firewood; leaves used to cover bamboo water containers and to impart an aroma to drinking water","Weiblen, G. D.",,0.237,10,175.2731012658,5.5,G. Sosanika,8/18/2011,YF,,,B4,235,4.26,,,,,,,8/6/2010,Mary,tree,,FALSE,FALSE,FALSE,TRUE,1.4,5.6,3.3,3,46.6,0,,,,,,175.2731018066,0.2881,45.6,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Piper,gibbilimbum,Piper_gibbilimbum,_
24641,1,YS3F0320,S,,3,32,9437,,igot,,Samuel,construction material for small buildings; firewood,"Weiblen, G. D.",,0.309,10,134.4327669903,6.8,"Sosanika, G.",3/24/2011,YF,,,B4,250,4.25,,,,,,,8/7/2010,Mary,tree,,FALSE,FALSE,FALSE,FALSE,1.35,7.24,3.2,0.6,48.7,0,,,,,,134.4327697754,0.1393,53,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,TRUE,FALSE,,,,,FALSE,,Saurauia,conferta,Saurauia_conferta,_
24642,1,YS3F0321,S,3,186,1088,2832,,sumsum,,,"latex used as glue to attach dried aninmal skins to drums, for tuning drums, and on arrows; timber for fence construction and firewood","Weiblen, G. D.",,0.462,10,89.9128246753,6.4,"Weiblen, G. D.",6/3/2011,YF,,,B4,250,4.85,,,,,,,8/7/2010,Mary,tree,,FALSE,FALSE,FALSE,FALSE,4.78,5.5,2.8,3,27.8,0,,,,,,89.9128265381,0.1665,34.3,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Ficus,adenosperma,Ficus_adenosperma,_
24643,1,YS3F0322,S,3,3,32,9437,,igot,,Samuel,construction material for small buildings; firewood,"Weiblen, G. D.",,0.282,10,147.3039893617,8,"Sosanika, G.",3/24/2011,YF,,,B4,265,6,,,,,,,8/7/2010,Mary,tree,,FALSE,FALSE,FALSE,TRUE,3.12,4.7,2.75,3,47.6,0,,,,,,147.3039855957,0.3354,51.9,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Saurauia,conferta,Saurauia_conferta,_
24644,1,YS3F0323,S,3,212,1286,2579,,jigan,,Samuel,split stems used for flooring and fireplaces; leaves used for thatched roofing and weaving mats and string bags,"Weiblen, G. D.",,0.333,10,124.7439189189,5.7,S. Senart,8/17/2011,YF,,,B4,230,1.39,,,,,L,,8/7/2010,Mary,pandanus,,FALSE,FALSE,FALSE,FALSE,2.5,4,6,3,40,0,,,,,,124.7439193726,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Pandanus,adinobotrys,Pandanus_adinobotrys,_
24645,1,YS3F0324,S,3,88,528,4728,,kodilom,,,timber for house and shed construction; leaves are edible and used as cushions,"Weiblen, G. D.",,0.25,10,166.1589,12.5,K. Damas,8/16/2011,YF,,,B4,170,1.62,,,,,,,8/12/2010,,,,FALSE,FALSE,FALSE,FALSE,4.1,5.09,4.65,3.5,13.6,0,,,,,,166.1589050293,0.3045,14.5,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,continuous,175,480,87,,,,,,,,,,Aspleniaceae Cythea sp.petiole =19cm,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Cyathea,contaminans,Cyathea_contaminans,_
24647,1,YS3F0326,S,3,88,528,4728,,kodilom,,Samuel,timber for house and shed construction; leaves are edible and used as cushions,"Weiblen, G. D.",,,,,9.6,K. Damas,8/16/2011,YF,,,B4,145,0.75,,,,,,,8/12/2010,Mary,tree fern,,FALSE,FALSE,FALSE,FALSE,2.35,5.36,2.59,1.5,15,0,,,,,,,0.5022,13.4,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,presents,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,whorled (4),223,525,88,,,,yellow,,,,,,Aspleniaceae Cythea sp.petiole =20cm(Orange jei comes out from the jei).,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Cyathea,contaminans,Cyathea_contaminans,_
24648,1,YS3F0327,S,3,118,677,6975,,kosondong,,,"timber for house, shed and fencing construction","Weiblen, G. D.",,0.276,10,150.50625,5.2,G. Sosanika,9/27/2011,YF,,,B4,110,3.13,,,,,,,8/12/2010,Mary,tree,,FALSE,FALSE,FALSE,FALSE,5.65,4,3.63,3.5,22.1,0,,,,,,150.5062561035,0.1514,20,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Homalanthus,nervosus,Homalanthus_nervosus,_
24649,1,YS3F0328,S,5,225,1308,5460,,mokum; mogum,,,"stems used in garden fencing, constuction of temporary shelters, and to build garden terraces; firewood; leaves used to cover bamboo water containers and to impart an aroma to drinking water","Weiblen, G. D.",,0.187,10,222.1375668449,7.6,G. Sosanika,8/18/2011,YF,,,B4,105,3,,,,,,,8/12/2010,Mary,tree,,FALSE,FALSE,FALSE,TRUE,1,5.27,2.85,2.5,46,0,,,,,,222.1375732422,0.1102,37.5,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,TRUE,FALSE,,,,,FALSE,,Piper,gibbilimbum,Piper_gibbilimbum,_
22453,1,YS3F0329,S,12,231,1445,1607,,geng,,Samuel,used in house construction,"Weiblen, G. D.",,0.444,10,93.5579391892,20.3,G. Sosanika,8/31/2011,YF,,,B4,95,4.86,,,,,,,8/14/2010,Mary,tree,,FALSE,FALSE,FALSE,TRUE,8,6.1,10,22.5,19.2,10.25,,,,,,93.5579376221,0.0114,10.2,2,,,,,,,,1.17,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Podocarpus,neriifolius,Podocarpus_neriifolius,_
22454,1,YS3F0330,S,5,192,1146,4931,,nim,,Samuel,timber for house post and framing,"Weiblen, G. D.",,0.588,10,70.6457908163,5.7,K. Molem,1/19/2015,YF,,,B4,140,5.1,,,,,,,8/10/2010,Mary,tree,,FALSE,FALSE,FALSE,FALSE,1.9,6.82,2.2,4,31.8,0,,,,,,70.6457901001,0.1205,30.6,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,FALSE,TRUE,,,,,FALSE,,Syzygium,decipiens,Syzygium_decipiens,_
22455,1,YS3F0331,S,7,255,1627,7606,,hupmai,,Samuel,"timber for house construction, fencing, and sheds","Weiblen, G. D.",,0.437,10,95.0565789474,24,K. Molem,3/18/2011,YF,,,B4,145,5.79,,,,,,,8/12/2010,Mary,tree,,FALSE,FALSE,FALSE,TRUE,5.54,14.35,8,25.5,29.7,13.06,,,,,,95.0565795898,0.1604,29.6,6,,,,,,,,1.15,,,,,,,,,FALSE,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Meliosma,pinnata,Meliosma_pinnata,_
22457,1,YS3F0333,S,3,252,1539,5052,,fado,,Samuel,timber for house construction,"Weiblen, G. D.",,0.364,10,114.1201236264,5.9,G. Sosanika,1/25/2012,YF,,,A5,280,10.53,,,,,,,8/6/2010,Mary,tree,,FALSE,FALSE,FALSE,FALSE,4.6,4.5,3.8,2.5,33.2,0,,,,,,114.1201248169,,,,,,,,,,,,,,,,,,,,FALSE,6,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Prunus,dolichobotrys,Prunus_dolichobotrys,_
22458,1,YS3F0334,S,5,3,32,1477,,biombo,,Samuel,timber for house construction; fencing material,"Weiblen, G. D.",,0.319,10,130.2185736677,8.2,"Sosanika, G.",3/23/2011,YF,,,A5,290,7.95,,,,,,,8/10/2010,Mary,tree,,FALSE,FALSE,FALSE,TRUE,3.6,5.5,3,0.9,39.4,0,,,,,,130.2185668945,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Saurauia,poolei,Saurauia_poolei,_
22459,1,YS3F0335,S,,225,1308,9564,,kaip,,Samuel,young leaves chewed with betelnut; stems used in temporary construction and as firewood,"Weiblen, G. D.",,0.211,10,196.8707345972,5.4,G. Kaina,10/21/2015,YF,,,A5,300,7.87,,,,,,,8/6/2010,Mary,tree,,FALSE,FALSE,FALSE,FALSE,2.68,3.2,3,5.5,43.3,0,,,,,,,379.7,35,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,TRUE,TRUE,FALSE,,,,,FALSE,,Piper,recessum,Piper_recessum,_
22460,1,YS3F0336,S,3,225,1308,9564,,kaip,,Samuel,young leaves chewed with betelnut; stems used in temporary construction and as firewood,"Weiblen, G. D.",,0.16,10,259.62328125,5.7,G. Sosanika,8/18/2011,YF,,,A5,285,8.9,,,,,,,8/6/2010,Mary,,,FALSE,FALSE,FALSE,TRUE,2,4.7,3,2.5,42.3,0,,,,,,259.6232910156,0.1128,36.2,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Piper,recessum,Piper_recessum,_
22461,1,YS3F0337,S,3,118,677,6975,,kosondong,,,"timber for house, shed and fencing construction","Weiblen, G. D.",,0.133,3,93.6986278195,8.9,G. Sosanika,8/3/2011,YF,,,A5,310,2.91,,,,,,,8/12/2010,Mary,tree,,FALSE,FALSE,FALSE,FALSE,6.3,4.9,4.65,5,22.2,0,,,,,,93.6986312866,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Homalanthus,nervosus,Homalanthus_nervosus,_
22463,1,YS3F0339,S,3,225,1308,5460,,mokum; mogum,,,"stems used in garden fencing, constuction of temporary shelters, and to build garden terraces; firewood; leaves used to cover bamboo water containers and to impart an aroma to drinking water","Weiblen, G. D.",,0.237,10,175.2731012658,7.3,G. Sosanika,8/18/2011,YF,,,A5,315,1.55,,,,,,,8/9/2010,Mary,tree,,FALSE,FALSE,FALSE,TRUE,3.18,4,2.48,2,52.2,0,,,,,,175.2731018066,0.07,44.7,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,0.4,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,Colourless jel from pith,FALSE,,,FALSE,FALSE,FALSE,,,,,FALSE,,Piper,gibbilimbum,Piper_gibbilimbum,_
